,isExternalPostamat,id,wayInfoImagesCount,address,workTime,wayInfo,imageLocationPath,cityId,cityName,cityNameUfu,regionName,coordinates,sale,smId,fastestDatesByStore,deliveryPointType,bonus,legacyDstId,isWb,iconType,phones,country
2551,False,17315,3,"г. Тверь (Тверская область), бульвар Цанова, д. 1Б",Ежедневно 10:00-21:00,"Наш фирменный пункт самовывоз расположен в ТЦ «Домино», вход со стороны Волоколамского шоссе.",Img17315,5872,Тверь,tver,,"56.835045183,35.907400949",0,6,{},0,0,6153640,True,,,Russia
2552,False,106135,3,г. Тарко-Сале (Ямало-Ненецкий АО) Труда 28,Ежедневно 10:00-21:00,,Img106135,6072,Тарко-Сале,tarko-sale,,"64.924655,77.783176",0,6,{},0,0,6255640,True,,,Russia
2553,False,101850,3,"деревня Новое Девяткино (Ленинградская область), Школьная улица, д. 2",Ежедневно 10:00-21:00,,Img101850,93874,Новое Девяткино,novoe-devyatkino,,"60.061864,30.473121",0,6,{},0,0,6254471,True,,,Russia
2554,False,17744,3,"г. Магадан (Магаданская область), улица Лукса, д. 14",Ежедневно 10:00-21:00,,Img17744,5416,Магадан,magadan,,"59.551183366,150.803996067",0,6,{},0,0,6253454,True,,,Russia
2555,False,106765,3,"Куровское (Московская обл, Орехово-Зуевский р-н) Коммунистическая 49",Ежедневно 10:00-21:00,,Img106765,5521,Куровское,kurovskoe,,"55.588564,38.912356",0,6,{},0,0,6256515,True,,,Russia
2556,False,114046,3,"Эльхотово (Республика Северная Осетия-Алания), улица Кирова 187",Ежедневно 10:00-21:00,,Img114046,21423,Эльхотово,elhotovo,,"43.341616,44.206492",0,6,{},0,0,6257786,True,,,Russia
2557,False,104851,3,"г. Тула (Тульская область), улица Кутузова, д. 106А",Ежедневно 10:00-21:00,,Img104851,5946,Тула,tula,,"54.192612,37.693919",0,6,{},0,0,6255024,True,,,Russia
2558,False,106888,3,г. Пермь (Пермский край) Кронштадтская 51,Ежедневно 10:00-21:00,,Img106888,5681,Пермь,perm,,"57.999396,56.202139",0,6,{},0,0,6255577,True,,,Russia
2559,False,107119,3,"г Сергиев Посад (Московская обл, Сергиево-Посадский р-н) Воробьевская 29",Ежедневно 10:00-21:00,,Img107119,5530,Сергиев Посад,sergiev-posad,,"56.295773,38.117807",0,6,{},0,0,6255898,True,,,Russia
2560,False,103056,2,"г. Пыть-Ях (Тюменская область), микрорайон 2, д. 9",Ежедневно 10:00-21:00,,Img103056,6051,Пыть-Ях,pyt-yah,,"60.75297,72.836729",0,6,{},0,0,6254559,True,,,Russia
2561,False,16206,3,"г. Обнинск (Калужская область), Калужская улица, д. 16А",Ежедневно 10:00-21:00,,Img16206,4481,Обнинск,obninsk,,"55.12215255,36.618246864",0,6,{},0,0,5637934,True,,,Russia
2562,False,102390,3,"село Месягутово (Республика Башкортостан), Крупская улица, д. 16",Ежедневно 10:00-21:00,,Img102390,8264,Месягутово,mesyagutovo,,"55.530803,58.249406",0,6,{},0,0,6254672,True,,,Russia
2563,False,16249,2,"г. Екатеринбург (Свердловская область), улица Короленко, д. 8А",Ежедневно 10:00-21:00,,Img16249,5802,Екатеринбург,ekaterinburg,,"56.851233,60.617673",0,6,{},0,0,5649270,True,,,Russia
2564,False,17849,3,"г. Тула пос. Косая Гора (Тульская область), улица Максима Горького, д. 14",Ежедневно 10:00-21:00,,Img17849,171791,Косая Гора,kosaya-gora,,"54.120283939,37.546652816",0,6,{},0,0,6253592,True,,,Russia
2565,False,107729,3,г. Москва пос Коммунарка Потаповская роща 18к2,Ежедневно 10:00-21:00,,Img107729,2152504,Коммунарка,kommunarka,Москва,"55.551285,37.500647",0,6,{},0,0,6256156,True,,,Russia
2566,False,18178,3,"г. Козьмодемьянск (Республика Марий Эл), улица Гагарина, д. 4",Ежедневно 10:00-21:00,,Img18178,2919,Козьмодемьянск,kozmodemyansk,,"56.338207415,46.556464492",0,6,{},0,0,6254119,True,,,Russia
2567,False,111743,3,"Самара Самарская область, городской округ Самара проспект Карла Маркса 196",Ежедневно 10:00-21:00,,Img111743,5755,Самара,samara,,"53.216828,50.191763",0,6,{},0,0,6257167,True,,,Russia
2568,False,113104,3,"г Краснознаменск (Московская область), улица Победы 28",Ежедневно 10:00-21:00,,Img113104,5427,Краснознаменск,krasnoznamensk,,"55.591585,37.032962",0,6,{},0,0,6257849,True,,,Russia
2569,False,16238,3,"село Поспелиха (Алтайский край), Коммунистическая улица, д. 43",Ежедневно 10:00-21:00,,Img16238,33262,Поспелиха,pospeliha,,"51.985587,81.830594",0,6,{},0,0,5646924,True,,,Russia
2570,False,103529,3,г Челябинск (Челябинская обл) Комарова 39,Ежедневно 10:00-21:00,,Img103529,5978,Челябинск,chelyabinsk,,"55.190586,61.469883",0,6,{},0,0,6256446,True,,,Russia
2571,False,16650,3,"г. поселок городского типа Тяжинский (Кемеровская область), улица Ленина, д. 22",Ежедневно 10:00-21:00,,Img16650,4514,Кемерово,kemerovo,,"56.109491605,88.515705299",0,6,{},0,0,5867096,True,,,Russia
2572,False,16943,3,"г. Пятигорск (Ставропольский край), улица Юлиуса Фучика, д. 4к1",Ежедневно 10:00-21:00,,Img16943,3885,Пятигорск,pyatigorsk,,"44.057018,43.05841",0,6,{},0,0,6028890,True,,,Russia
2573,False,113747,3,"г Тула (Тульская область), улица Максима Горького 43",Ежедневно 10:00-21:00,,Img113747,5946,Тула,tula,,"54.217606,37.600348",0,6,{},0,0,6257694,True,,,Russia
2574,False,17279,3,"г. Ярославль (Ярославская область), проспект Ленина, д. 37/73",Ежедневно 10:00-21:00,,Img17279,6021,Ярославль,yaroslavl,,"57.633497937,39.861149091",0,6,{},0,0,6146349,True,,,Russia
2575,False,113267,3,"Улёты (Забайкальский край), улица Кирова 81",Ежедневно 10:00-21:00,,Img113267,181425,Улёты,ulety,,"51.352943,112.488645",0,6,{},0,0,6257861,True,,,Russia
2576,False,15404,4,"г. Златоуст (Челябинская область), пр-т Гагарина 1-я линия, д. 13",Ежедневно 10:00-21:00,,Img15404,5980,Златоуст,zlatoust,,"55.146230872,59.669578275",0,6,{},0,0,5443794,True,,,Russia
2577,False,108215,3,г. Абакан (Респ Хакасия) Дружбы Народов 52,Ежедневно 10:00-21:00,,Img108215,3290,Абакан,abakan,,"53.745381,91.418139",0,6,{},0,0,6255799,True,,,Russia
2578,False,16681,3,г. Старый Крым (Республика Крым) улица Ленина д. 66А,Ежедневно 10:00-21:00,,Img16681,2109778,Старый Крым,stariy-krym,,"45.029999831,35.092947943",0,6,{},0,0,5895490,True,,,Russia
2579,False,15106,3,"г. станица Староминская (Краснодарский край), Большая Садовая улица, д. 82Б",Ежедневно 10:00-21:00,,Img15106,35660,Староминская,starominskaya,,"46.52269,39.059519",0,6,{},0,0,5365212,True,,,Russia
2580,False,18078,3,"станица Тбилисская (Краснодарский край), Вокзальная улица, д. 69",Ежедневно 10:00-21:00,,Img18078,35681,Тбилисская,tbilisskaya,,"45.361194674,40.181685737",0,6,{},0,0,6253843,True,,,Russia
2581,False,16435,3,"г. Москва, Ставропольская улица, д. 23с1",Ежедневно 10:00-21:00,,Img16435,77,Москва,moskva,Москва,"55.681877662,37.761885902",0,6,{},0,0,5727157,True,,,Russia
2582,False,108343,3,"г Находка (Россия, Приморский край) бульвар Энтузиастов 12к3",Ежедневно 10:00-21:00,,Img108343,3870,Находка,nahodka,,"42.839162,132.883345",0,6,{},0,0,6255876,True,,,Russia
2583,False,112159,3,г Тольятти (Самарская область) улица Матросова 54,Ежедневно 10:00-21:00,,Img112159,5761,Тольятти,tolyatti,,"53.484406,49.474732",0,6,{},0,0,6257812,True,,,Russia
2584,False,16847,3,"г. Москва, Боровский проезд, д. 14",Ежедневно 10:00-21:00,,Img16847,77,Москва,moskva,Москва,"55.653825868,37.385886543",0,6,{},0,0,5946212,True,,,Russia
2585,False,105731,3,г. Назарово (Красноярский край) Арбузова 116 Б,Ежедневно 10:00-21:00,,Img105731,3371,Назарово,nazarovo,,"56.010578,90.422101",0,6,{},0,0,6255636,True,,,Russia
2586,False,108751,3,"г Богородицк (Россия, Тульская обл, Богородицкий р-н) Ленина 30",Ежедневно 10:00-21:00,,Img108751,5950,Богородицк,bogoroditsk,,"53.770243,38.122868",0,6,{},0,0,6256148,True,,,Russia
2587,False,102833,3,г Москва (Россия) Окская 2,Ежедневно 10:00-21:00,,Img102833,77,Москва,moskva,Москва,"55.710048,37.748564",0,6,{},0,0,6255773,True,,,Russia
2588,False,114754,3,"г Смоленск (Смоленская область), Киевское шоссе 56 ",Ежедневно 10:00-21:00,,Img114754,5850,Смоленск,smolensk,,"54.731899,32.052473",0,6,{},0,0,6257631,True,,,Russia
2589,False,16976,3,"г. Ангарск (Иркутская область), 10 Мкр, д. 46",Ежедневно 10:00-21:00,,Img16976,4424,Ангарск,angarsk,,"52.50897,103.862396",0,6,{},0,0,6039643,True,,,Russia
2590,False,114008,3,г Великий Новгород Каберова-Власьевская 78,Ежедневно 10:00-21:00,,Img114008,5605,Великий Новгород,velikiy-novgorod,,"58.507602,31.243347",0,6,{},0,0,6257647,True,,,Russia
2591,False,102630,3,"г Калуга (Россия, Калужская обл), Тульская, 13б",Ежедневно 10:00-21:00,,Img102630,4480,Калуга,kaluga,,"54.510293,36.265636",0,6,{},0,0,6255210,True,,,Russia
2592,False,111827,3,г Красноярск (Красноярский край) Свердловская улица 9А,Ежедневно 10:00-21:00,,Img111827,3358,Красноярск,krasnoyarsk,,"55.982026,92.882385",0,6,{},0,0,6257038,True,,,Russia
2593,False,18088,1,"г. Санкт-Петербург, Опочинина улица, д. 27",Ежедневно 10:00-21:00,,Img18088,78,Санкт-Петербург,sankt-peterburg,Санкт-Петербург,"59.933003832,30.238192497",0,6,{},0,0,6253862,True,,,Russia
2594,False,114172,3,"г Балашов (Саратовская область), улица Ленина 20",Ежедневно 10:00-21:00,,Img114172,5770,Балашов,balashov,,"51.553239,43.141813",0,6,{},0,0,6257583,True,,,Russia
2595,False,16586,3,"г. Москва, м Нагатинская, Нагатинская улица, д. 16",Ежедневно 10:00-21:00,,Img16586,77,Москва,moskva,Москва,"55.67918198,37.642247908",0,6,{},0,0,5779565,True,,,Russia
2596,False,103033,3,"Калуга Болотникова 14, корп. 1",Ежедневно 10:00-21:00,,Img103033,4480,Калуга,kaluga,,"54.518839,36.288679",0,6,{},0,0,6255745,True,,,Russia
2597,False,111502,3,пос Каменномостский (Республика Адыгея) привокзальная 14А,Ежедневно 10:00-21:00,,Img111502,6190,Каменномостский,kamennomostskiy,,"44.292152,40.183042",0,6,{},0,0,6256993,True,,,Russia
2598,False,16919,3,"г. Рязань (Рязанская область), Нижне-Трубежная улица, д. 2",Ежедневно 10:00-21:00,,Img16919,5743,Рязань,ryazan,,"54.635313108,39.734144866",0,6,{},0,0,6013284,True,,,Russia
2599,False,104344,3,"г. Красногорск (Московская область), улица Ахматовой, д. 25",Ежедневно 10:00-21:00,,Img104344,5475,Красногорск,krasnogorsk,,"55.839646,37.228254",0,6,{},0,0,6255208,True,,,Russia
2600,False,14688,3,"г. Междуреченск (Кемеровская область), Коммунистический проспект, д. 35",Ежедневно 10:00-21:00,,Img14688,4521,Междуреченск,mezhdurechensk,,"53.686745,88.077397",0,6,{},0,0,5213106,True,,,Russia
2601,False,114384,3,"г Барнаул (Алтайский край), Змеиногорский тракт 104П/7",Ежедневно 10:00-21:00,,Img114384,3308,Барнаул,barnaul,,"53.28929,83.753732",0,6,{},0,0,6257527,True,,,Russia
2602,False,16591,3,"г. Москва, Заповедная улица, д. 18к3",Ежедневно 10:00-21:00,,Img16591,77,Москва,moskva,Москва,"55.868355438,37.638568356",0,6,{},0,0,5779673,True,,,Russia
2603,False,100221,3,"г. Москва, проезд Нансена, д. 4",Ежедневно 10:00-21:00,,Img100221,77,Москва,moskva,Москва,"55.849121,37.654229",0,6,{},0,0,6254342,True,,,Russia
2604,False,14518,3,"г. Белгород (Белгородская область), улица Губкина, д. 20Б",Ежедневно 10:00-21:00,,Img14518,3935,Белгород,belgorod,,"50.572914,36.591948",0,6,{},0,0,5143237,True,,,Russia
2605,False,104131,3,"г. Химки (Московская область), улица Юннатов, д. 10",Ежедневно 10:00-21:00,,Img104131,5445,Химки,himki,,"55.896925934,37.460816326",0,6,{},0,0,6255166,True,,,Russia
2606,False,16672,3,"г. Дубовка (Волгоградская область), Московская улица, д. 65",Ежедневно 10:00-21:00,,Img16672,4361,Дубовка,dubovka,,"49.062418,44.819528",0,6,{},0,0,5889484,True,,,Russia
2607,False,111648,3,"Оханск (Пермский край), улица Кирова 33",Ежедневно 10:00-21:00,,Img111648,5700,Оханск,ohansk,,"57.720759,55.389185",0,6,{},0,0,6256740,True,,,Russia
2608,False,105998,3,д. Дрожжино (Московская обл) Новое шоссе 13,Ежедневно 10:00-21:00,,Img105998,102672,Дрожжино,drozhzhino,,"55.526928,37.590604",0,6,{},0,0,6255226,True,,,Russia
2609,False,113410,3,"г Новосибирск (Новосибирская обл), Колхидская 6",Ежедневно 10:00-21:00,,Img113410,5618,Новосибирск,novosibirsk,,"54.987005,82.815746",0,6,{},0,0,6257410,True,,,Russia
2610,False,18115,3,"посёлок Лев Толстой (Липецкая область), Коммунистическая улица, д. 12Г",Ежедневно 10:00-21:00,,Img18115,99556,Лев Толстой,lev-tolstoy,,"53.211283509,39.447461343",0,6,{},0,0,6253962,True,,,Russia
2611,False,102095,3,"г. Москва, Братиславская улица, д. 26",Ежедневно 10:00-21:00,,Img102095,77,Москва,moskva,Москва,"55.653629,37.764417",0,6,{},0,0,6255107,True,,,Russia
2612,False,18005,3,"город Семилуки (Воронежская область), Транспортная улица, д. 16Б",Ежедневно 10:00-21:00,,Img18005,4402,Семилуки,semiluki,,"51.696257118,39.013834216",0,6,{},0,0,6253761,True,,,Russia
2613,False,1006,4,г. Санкт-Петербург Комендантский проспект д. 51к1,Ежедневно 10:00-21:00,"От м. “Комендантский проспект” маршрутки: 23, 168. Выходите на конечной, поворачиваете направо, идёте вдоль внутренней стороны дома до торца (ближе к проспекту Королёва), спуск вниз на цокольный этаж. Рядом ещё вывеска “Tonus Relax Club”.",komendantskiy,78,Санкт-Петербург,sankt-peterburg,Санкт-Петербург,"60.032210628,30.239937443",0,6,{},0,0,4542284,True,,,Russia
2614,False,18385,3,"г. Липецк (Липецкая область), улица Мичурина, д. 48",Ежедневно 10:00-21:00,,Img18385,5408,Липецк,lipetsk,,"52.596954764,39.567956237",0,6,{},0,0,6254432,True,,,Russia
2615,False,101151,3,"станица Нововеличковская (Краснодарский край), Красная улица, д. 59",Ежедневно 10:00-21:00,,Img101151,34742,Нововеличковская,novovelichkovskaya,,"45.276387,38.839747",0,6,{},0,0,6254237,True,,,Russia
2616,False,109583,3,Бийск  улица Владимира Короленко 41/3,Ежедневно 10:00-21:00,,Img109583,3311,Бийск,biysk,,"52.539979,85.19939",0,6,{},0,0,6256164,True,,,Russia
2617,False,15540,3,"г. Москва, м Шипиловская, улица Мусы Джалиля, д. 27к2с2",Ежедневно 10:00-21:00,"Из м. Шипиловская, 1-й вагон из центра, из стеклянных дверей направо, поднимаемся по лестнице и поворачиваем налево. Заходим за угол дома и поднимаемся наискосок по дорожке мимо детской площадки прям к пвз. ",Img15540,77,Москва,moskva,Москва,"55.619165073,37.745805983",0,6,{},0,0,5466576,True,,,Russia
2618,False,16302,3,"г. Москва, м Борисово, улица Борисовские Пруды, 10к4",Ежедневно 10:00-21:00,,Img16302,77,Москва,moskva,Москва,"55.633706687,37.740420552",0,6,{},0,0,5665015,True,,,Russia
2619,False,16827,3,"г. Зеленогорск (Санкт-Петербург), Привокзальная улица, д. 3",Ежедневно 10:00-21:00,,Img16827,6033,Зеленогорск,zelenogorsk,Санкт-Петербург,"60.201363554,29.709403778",0,6,{},0,0,5945407,True,,,Russia
2620,False,106253,3,г. Махачкала (Респ Дагестан) пр. А.Акушинского 62/1,Ежедневно 10:00-21:00,,Img106253,2852,Махачкала,mahachkala,,"42.977321,47.442517",0,6,{},0,0,6255759,True,,,Russia
2621,False,102281,3,"г. Москва, м Борисово, улица Борисовские Пруды, д. 16к2",Ежедневно 10:00-21:00,,Img102281,77,Москва,moskva,Москва,"55.635317,37.748276",0,6,{},0,0,6253929,True,,,Russia
2622,False,103759,3,"г. Москва, улица Крылатские Холмы, д. 37",Ежедневно 10:00-21:00,,Img103759,77,Москва,moskva,Москва,"55.760375,37.419063",0,6,{},0,0,6254724,True,,,Russia
2623,False,16952,3,"г. Никольск (Пензенская область), Центральная улица, д. 1А",Ежедневно 10:00-21:00,,Img16952,5679,Никольск,nikolsk,,"53.715588,46.08727",0,6,{},0,0,6032625,True,,,Russia
2624,False,106870,3,Саратов 4-я Прокатная 15,Ежедневно 10:00-21:00,,Img106870,5766,Саратов,saratov,,"51.595119,45.962722",0,6,{},0,0,6255564,True,,,Russia
2625,False,17683,3,"г. Нижневартовск (Тюменская область), улица Мира, д. 58",Ежедневно 10:00-21:00,,Img17683,6054,Нижневартовск,nizhnevartovsk,,"60.940568931,76.587292721",0,6,{},0,0,6233850,True,,,Russia
2626,False,18095,3,"г. Киров (Кировская область), улица Архитектора Валерия Зянкина, д. 9",Ежедневно 10:00-21:00,,Img18095,4545,Киров,kirov,,"58.584527,49.575811",0,6,{},0,0,6253883,True,,,Russia
2627,False,17874,3,"г. Ухта (Республика Коми), проспект Космонавтов, д. 50",Ежедневно 10:00-21:00,,Img17874,2901,Ухта,uhta,,"63.568626546,53.689741882",0,6,{},0,0,6253624,True,,,Russia
2628,False,16632,3,"г. Муравленко (Тюменская область), улица Ленина, д. 91",Ежедневно 10:00-21:00,,Img16632,6068,Муравленко,muravlenko,,"63.793132,74.494933",0,6,{},0,0,5830895,True,,,Russia
2629,False,15929,3,"г. Змеиногорск (Змеиногорский р-н.), ул. Ленина, 50",Ежедневно 10:00-21:00,,Img15929,3326,Змеиногорск,zmeinogorsk,,"51.160596,82.188931",0,6,{},0,0,5550971,True,,,Russia
2630,False,107547,3,г Владикавказ (Респ Северная Осетия-Алания) проспект Коста 273,Ежедневно 10:00-21:00,,Img107547,2941,Владикавказ,vladikavkaz,,"43.05494,44.647012",0,6,{},0,0,6255834,True,,,Russia
2631,False,109761,3,"г Щелково (Московская область, городской округ Щёлково) Жегаловская улица 27",Ежедневно 10:00-21:00,,Img109761,5548,Щелково,shchelkovo,,"55.905867,37.981885",0,6,{},0,0,6256392,True,,,Russia
2632,False,1105,3,г. Кострома (Костромская область) мкр Паново д. 11Б,Ежедневно 10:00-21:00,"От остановки  Сусанинская пл. (проспект Текстильщиков) - до остановки Микрорайон Паново, троллейбус 9, маршрутное такси 57, далее пройти пешком в обратную сторону 224 м. до Паново микрорайон, 11Б,  10 - этажный жилой дом, самое правое крыльцо.",Img1105,4901,Кострома,kostroma,,"57.737819909,40.911634212",0,6,{},0,0,4542360,True,,,Russia
2633,False,102718,3,"г. Лабытнанги (Тюменская область), улица Дзержинского, д. 48",Ежедневно 10:00-21:00,,Img102718,6067,Лабытнанги,labytnangi,,"66.666093,66.357452",0,6,{},0,0,6254712,True,,,Russia
2634,False,110924,3,"Крестцы Новгородская обл, Крестецкий р-н Московская улица 23",Ежедневно 10:00-21:00,,Img110924,115114,Крестцы,kresttsy,,"58.251017,32.520733",0,6,{},0,0,6256519,True,,,Russia
2635,False,107350,3,Балезино (Удмуртия) Толстого 12а,Ежедневно 10:00-21:00,,Img107350,26882,Балезино,balezino,,"57.975933,53.007558",0,6,{},0,0,6255992,True,,,Russia
2636,False,996,3,"г. Климовск (Московская область), Симферопольская улица, д. 49к2",Ежедневно 10:00-21:00,"Двигаетесь по Симферопольскому шоссе до улицы Симферопольская 49 корп. 2. ПВЗ располагается на первом этаже жилого дома со стороны шоссе. Если двигаться от железнодорожной станции: выход на правую сторону станции, если смотреть на Пешеходный мост, далее  двигаетесь по прямой до светофора, далее через пешеходный переход минуете автобусную остановку, двигаетесь в сторону магазина Пятерочка (остается по правую руку), переходите дорогу по пешеходному переходу и двигаетесь вдоль жилого дома.",Img996,5424,Климовск,klimovsk,,"55.360678,37.53222",0,6,{},0,0,4542276,True,,,Russia
2637,False,106226,3,"г. Москва, Молодогвардейская улица, д. 4к1",Ежедневно 10:00-21:00,,Img106226,77,Москва,moskva,Москва,"55.733776,37.43897",0,6,{},0,0,6255358,True,,,Russia
2638,False,18264,3,"г. Давлеканово (Республика Башкортостан), улица Победы, д. 23",Ежедневно 10:00-21:00,,Img18264,2813,Давлеканово,davlekanovo,,"54.211824,55.03175",0,6,{},0,0,6254331,True,,,Russia
2639,False,16588,3,"г. Королёв (Московская область), Тарасовская улица, д. 25",Ежедневно 10:00-21:00,,Img16588,5425,Королев,korolev,,"55.945581,37.840102",0,6,{},0,0,5779612,True,,,Russia
2640,False,104084,3,"г. Терек (Респ Кабардино-Балкарская) Гагарина 198 ""б""",Ежедневно 10:00-21:00,,Img104084,2870,Терек,terek,,"43.483882,44.144944",0,6,{},0,0,6255285,True,,,Russia
2641,False,102012,3,"г. Сыктывкар (Республика Коми), улица Пушкина, д. 65",Ежедневно 10:00-21:00,,Img102012,2894,Сыктывкар,syktyvkar,,"61.659485,50.831259",0,6,{},0,0,6254137,True,,,Russia
2642,False,1007,3,"г. Лобня (московская обл.), ул. Юбилейная, 3",Ежедневно 10:00-21:00,"Выходите из электрички , проходите по мосту, идете по левой стороне дороги метров 700 до здания «Сбербанка», за ним  следует повернуть налево (дорогу переходить не надо ), далее идете еще 200 метров до пешеходного перехода, переходите дорогу и движетесь по левой стороне дороги еще метров 10. Ориентир: кафе-пиццерия «ДОДО Пицца» на первом этаже. Наш пункт самовывоза  находится на втором этаже этого здания. Вам следует подняться по лестнице, далее повернуть налево , вторая дверь радом с кальянной.",Img1007,5428,Лобня,lobnya,,"56.009733,37.475791",0,6,{},0,0,4471397,True,,,Russia
2643,False,105397,3,"г. Петрозаводск (Республика Карелия), Нойбранденбургская улица, д. 25",Ежедневно 10:00-21:00,,Img105397,2881,Петрозаводск,petrozavodsk,,"61.756441,34.449762",0,6,{},0,0,6255121,True,,,Russia
2644,False,17061,3,"г. Челябинск (Челябинская область), улица Университетская Набережная, д. 46",Ежедневно 10:00-21:00,,Img17061,5978,Челябинск,chelyabinsk,,"55.175506117,61.329748388",0,6,{},0,0,6073247,True,,,Russia
2645,False,110463,3,"г Пермь (Пермский край, городской округ Пермь) Транспортная улица 11А",Ежедневно 10:00-21:00,,Img110463,5681,Пермь,perm,,"58.03438,56.138911",0,6,{},0,0,6256485,True,,,Russia
2646,False,16051,3,"г. Самара (Самарская область), улица Алексея Толстого, д. 70",Ежедневно 10:00-21:00,,Img16051,5755,Самара,samara,,"53.1846,50.0814",0,6,{},0,0,5599111,True,,,Russia
2647,False,17187,3,"г. Самара (Самарская область), Пугачевский тракт, д. 80",Ежедневно 10:00-21:00,,Img17187,5755,Самара,samara,,"53.123196787,50.08792539",0,6,{},0,0,6103100,True,,,Russia
2648,False,17066,3,"г. Рубцовск (Алтайский край), проспект Ленина, д. 194",Ежедневно 10:00-21:00,,Img17066,3314,Рубцовск,rubtsovsk,,"51.494471,81.205796",0,6,{},0,0,6073568,True,,,Russia
2649,False,106567,3,г. Волгоград (Волгоградская обл) 40 лет ВЛКСМ 21,Ежедневно 10:00-21:00,,Img106567,4355,Волгоград,volgograd,,"48.511273,44.57455",0,6,{},0,0,6255626,True,,,Russia
2650,False,14564,3,"г. Москва, м Университет, Ленинский проспект, д. 85",Ежедневно 10:00-21:00,Выход из последнего вагона. Идете в сторону остановки автобуса № 113. Едете до остановки Центр детского творчества. Переходите через Ленинский проспект до дома № 83. Поворачиваете направо и следуете до угла дома № 85. Далее поворачиваете налево и идете до вывески WILDBERRIES.,Img14564,77,Москва,moskva,Москва,"55.681112908,37.536623747",0,6,{},0,0,5165937,True,,,Russia
2651,False,101851,3,"г. Воскресенск (Московская область), Центральная улица, д. 19",Ежедневно 10:00-21:00,,Img101851,5451,Воскресенск,voskresensk,,"55.33555,38.713101",0,6,{},0,0,6254748,True,,,Russia
2652,False,16212,3,"г. Егорьевск (Московская область), Микрорайон 2, д. 41А",Ежедневно 10:00-21:00,,Img16212,5455,Егорьевск,egorevsk,,"55.365970776,39.058736413",0,6,{},0,0,5641823,True,,,Russia
2653,False,16024,3,"г. Подольск (Московская область), улица Свердлова, д. 29",Ежедневно 10:00-21:00,,Img16024,5440,Подольск,podolsk,,"55.421086,37.53621",0,6,{},0,0,5584707,True,,,Russia
2654,False,1110,4,"г. Москва, м Баррикадная, Большая Грузинская улица, д. 20",Ежедневно 10:00-21:00,"Станция метро Баррикадная, выходите в сторону зоопарка и перед светофором поворачиваете направо. После чего проходите мимо Чайхоны вдоль по улице Большая Грузинская. С правой стороны стоит дом 20. Вход на самовывоз находится с задней стороны дома.",Img1110,77,Москва,moskva,Москва,"55.765807,37.579249",0,6,{},0,0,4542363,True,,,Russia
2655,False,17922,3,"г. Тверь (Тверская область), Октябрьский проспект, д. 49А",Ежедневно 10:00-21:00,,Img17922,5872,Тверь,tver,,"56.828905086,35.899438373",0,6,{},0,0,6253677,True,,,Russia
2656,False,14547,3,"г. Казань (Республика Татарстан), улица Шаляпина, д. 14/83",Ежедневно 10:00-21:00,,Img14547,2947,Казань,kazan,,"55.774206,49.145468",0,6,{},0,0,5155857,True,,,Russia
2657,False,101748,3,"г. Вязьма (Смоленская область), Московская улица, д. 38",Ежедневно 10:00-21:00,,Img101748,5852,Вязьма,vyazma,,"55.18162,34.335451",0,6,{},0,0,6254198,True,,,Russia
2658,False,17409,3,"г. Мытищи (Московская область), Шараповский проезд, д. 7",Ежедневно 10:00-21:00,,Img17409,5485,Мытищи,mytishchi,,"55.918702323,37.765206509",0,6,{},0,0,6160418,True,,,Russia
2659,False,104260,3,"г Губкинский (Россия, Ямало-Ненецкий АО) мкр 12 36",Ежедневно 10:00-21:00,,Img104260,6066,Губкинский,gubkinskiy,,"64.433601,76.503505",0,6,{},0,0,6255772,True,,,Russia
2660,False,109,3,"г. Барнаул (Алтайский край), пр-кт. Ленина, 136",Ежедневно 10:00-21:00,"Доехать можно на автобусе № 1, 25, 35, 57, троллейбус № 6, 7, маршрутное такси №29, 32, 41, 50, 58, 76. Стоя лицом к остановке, необходимо повернуть налево и пройти прямо по пр. Ленина 20 метром до дома 136, наш пункт самовывоза находится на красной линии , вход с пр. Ленина, перед магазином Сантехники.",Barnaul2,3308,Барнаул,barnaul,,"53.374384,83.748712",0,6,{},0,0,4542028,True,,,Russia
2661,False,17654,3,"г. Геленджик (Краснодарский край), Средняя улица, д. 47",Ежедневно 10:00-21:00,,Img17654,3334,Геленджик,gelendzhik,,"44.588217656,38.055346593",0,6,{},0,0,6233008,True,,,Russia
2662,False,101346,3,г. Брянск (Брянская обл) ул.Красноармейская д. 83,Ежедневно 10:00-21:00,,Img101346,3946,Брянск,bryansk,,"53.241512475,34.343041859",0,6,{},0,0,6253969,True,,,Russia
2663,False,101781,3,"г. Ногинск (Московская область), улица 3-го Интернационала, д. 169",Ежедневно 10:00-21:00,,Img101781,5499,Ногинск,noginsk,,"55.843078,38.407748",0,6,{},0,0,6254678,True,,,Russia
2664,False,110905,3,г Назарово (Красноярский край) улица Арбузова 86 строение 1,Ежедневно 10:00-21:00,,Img110905,3371,Назарово,nazarovo,,"56.010592,90.404546",0,6,{},0,0,6256931,True,,,Russia
