,isExternalPostamat,id,wayInfoImagesCount,address,workTime,wayInfo,imageLocationPath,cityId,cityName,cityNameUfu,regionName,coordinates,sale,smId,fastestDatesByStore,deliveryPointType,bonus,legacyDstId,isWb,country
0,False,115086,3,"г Пинск (Брестская область), Брестская улица 122",Ежедневно 10:00-21:00,,Img115086,1985385,Пинск,pinsk,,"52.113792,26.065374",0,6,{},0,0.0,6257894,True,Belarus
1,False,1134,3,"г. Минск, ул. Колесникова, 18",Ежедневно 10:00-21:00,"Доезжаете до диспетчерской станции «ДС Кунцевщина».Троллейбусы: № 25, 31, 48, 52,9; автобусы: № 107, 116, 122э, 137, 138, 144с, 17, 29, 36, 40, 42, 78, 8, 177э; маршрутки:1112, 1183. Переходите дорогу через светофор, далее  двигаетесь по  ул. Колесникова, перед домом Колесникова,18, поворачиваете направо.  Пнкт самовывоза находится между домами 10 и 20.",Img1134,1983668,Минск,minsk,Минск и Минская обл.,"53.919261,27.438412",0,6,{},0,0.0,4542379,True,Belarus
2,False,1162,3,"г. Минск, улица Толбухина, 9А",Ежедневно 10:00-21:00,"Самовывоз расположен около станции метро Парк Челюскинцев,выходите из метро Парк Челюскинцев (первый вагон по ходу движения ,при выходе из метро налево) перейти дорогу на светофоре , идти по ул.Толбухина до суда ,после здания суда повернуть налево и сразу за судом находится самовывоз.
",Img1162,1983668,Минск,minsk,Минск и Минская обл.,"53.9275577,27.6105526",0,6,{},0,0.0,4471423,True,Belarus
3,False,15609,3,"г. Бобруйск (Могилёвская область), Минская улица, д. 66",Ежедневно 10:00-21:00,,Img15609,1985357,Бобруйск,bobruysk,,"53.152893,29.223741",0,6,{},0,0.0,5473601,True,Belarus
4,False,17213,3,"г. Минск, улица Рафиева, д. 55",Ежедневно 10:00-21:00,,Img17213,1983668,Минск,minsk,Минск и Минская обл.,"53.862360838,27.446972204",0,6,{},0,0.0,6121430,True,Belarus
5,False,858,3,"г. Минск, ул. Казинца, 11А",Ежедневно 10:00-21:00,"Пункт самовывоза находится в здании бизнес-центра «Гермес», в 20 метрах от остановки «Механико-Технологический колледж». Если ехать со стороны площади Казинца, то выходите на остановке и двигаетесь прямо по ходу движения до большого синего здания бизнес-центра « Гермес» ( с остановки его очень хорошо видно); если со стороны Института Культуры, то от остановки переходите на противоположную сторону ( возвращаетесь на 20 м. назад, против движения, на светофор) и двигаетесь к бизнес-центру.",kazinca,1983668,Минск,minsk,Минск и Минская обл.,"53.865106,27.524273",0,6,{},0,0.0,4542286,True,Belarus
6,False,17089,3,"г. Минск, улица Якуба Коласа, д. 21",Ежедневно 10:00-21:00,,Img17089,1983668,Минск,minsk,Минск и Минская обл.,"53.922066,27.588645",0,6,{},0,0.0,6074260,True,Belarus
7,False,11921,3,"г. Новополоцк (Витебская область), Молодёжная улица, д. 100 А",Ежедневно 10:00-21:00,"После перекрестка ""Калинина"", не доезжая ТЦ ""Пралеска"", свернуть влево во двор, бывший магазин ""Парус"".
",Img11921,1985428,Новополоцк,novopolotsk,,"55.532523498,28.655532212",0,6,{},0,0.0,4471707,True,Belarus
8,False,102213,3,"г. Верхнедвинск (Витебская область), Ленинская улица, д. 15Б",Ежедневно 10:00-21:00,,Img102213,1985420,Верхнедвинск,verhnedvinsk,,"55.78118,27.935051",0,6,{},0,0.0,6254689,True,Belarus
9,False,14018,3,"г. Витебск (Витебская область), проспект Фрунзе, д. 42",Ежедневно 10:00-21:00,"Пункт самовывоза находится рядом с пересечением проспекта Фрунзе и Генерала Людникова. Ближайшая остановка общественного транспорта ул. Смоленская (рядом с почтой №9, рестораном «Зелена Гура»). От остановки необходимо пройти 140 м. в сторону магазина «Белита-Витэкс». Рядом с нами  находится магазин «Краскин дом». Вход на ПВЗ с торца дома. ",Img14018,1983665,Витебск,vitebsk,,"55.194343,30.230344",0,6,{},0,0.0,4960133,True,Belarus
10,False,105469,3,"г. Минск, Интернациональная улица, д. 3",Ежедневно 10:00-21:00,,Img105469,1983668,Минск,minsk,Минск и Минская обл.,"53.900979,27.552078",0,6,{},0,0.0,6255291,True,Belarus
11,False,1213,3,г. Витебск (Витебская область) ул. Чкалова  19/1,Ежедневно 10:00-21:00,"Пункт выдачи заказов находится на перекрестке улицы Чкалова и проспекта Строителей, возле центрального офиса МТС. Ближайшая остановка общественного транспорта — ""Бригантина"". Выйдя из общественного транспорта нужно двигаться по ул. Чкалова мимо офиса МТС в сторону Московского проспекта. Через сто метров слева Вы увидите наш пункт самовывоза.
",Img1213,1983665,Витебск,vitebsk,,"55.173645912,30.212879243",0,6,{},0,0.0,4471469,True,Belarus
