,city_name,fl,fon,house_number,latitude,longitude,m,od,oid,on,pb2b,pb2c,pla,pr,r12c,rid,sb2b,sb2c,street_name,svc,tc,tt
489,г. Покачи,-,г. Покачи ул. Комсомольская 3 -,3,61.739358,75.60196,,2015-07-01 00:00:00,2025592,"Покачи, ул. Комсомольская 3",,88001000800,False,1,525411,86,False,True,ул. Комсомольская,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '19:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '19:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '19:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '19:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '19:00', 'ws': '10:00'}]"
490,г. Радужный,-,г. Радужный мкр. 1-й 45 -,45,62.131418,77.455008,,2015-07-01 00:00:00,2025594,"Радужный, мкр. 1-й 45",,88001000800,False,2,525407,86,False,True,мкр. 1-й,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '19:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '19:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '19:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '19:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '19:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 6, 'we': '19:00', 'ws': '09:00'}]"
491,г. Советский,-,г. Советский ул. Киевская 26 -,26,61.370296,63.558232,,2015-07-01 00:00:00,2025595,"Советский, ул. Киевская 26",,88001000800,False,2,525425,86,False,True,ул. Киевская,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '18:00', 'ws': '09:00'}]"
492,г. Сургут,-,г. Сургут ул. 30 лет Победы 31 1 -,31 1,61.254329,73.429118,,2015-07-01 00:00:00,2025596,"Сургут, ул. 30 лет Победы 31/1",,88001000800,False,3,525404,86,False,True,ул. 30 лет Победы,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 6, 'we': '20:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 7, 'we': '20:00', 'ws': '09:00'}]"
493,пгт. Федоровский,-,пгт. Федоровский ул. Ленина 9а -,9а,61.60683,73.723792,,2015-07-01 00:00:00,2025597,"Федоровский (Сургутский), ул. Ленина 9а",,88001000800,False,3,525420,86,False,True,ул. Ленина,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '18:00', 'ws': '09:00'}]"
494,г. Ханты-Мансийск,-,г. Ханты-Мансийск ул. Мира 4 -,4,61.002028,69.017581,,2015-07-01 00:00:00,2025598,"Ханты-Мансийск, ул. Мира 4",,88001000800,False,2,525401,86,False,True,ул. Мира,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': '2020-06-03 21:00:00', 'ds': '2020-06-02 22:00:00', 'rc': 'обработка ЦПО'}","[{'be': None, 'bs': None, 'dn': 1, 'we': '18:00', 'ws': '11:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '18:00', 'ws': '11:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '18:00', 'ws': '11:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '18:00', 'ws': '11:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '18:00', 'ws': '11:00'}]"
495,г. Аша,-,г. Аша ул. Ленина 44а -,44а,54.985927,57.291782,,2015-07-01 00:00:00,2025602,"Аша, ул. Ленина 44а",,88001000800,False,1,525527,74,False,True,ул. Ленина,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '19:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '19:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '19:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '19:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '19:00', 'ws': '10:00'}]"
496,г. Златоуст,-,г. Златоуст пр-кт им Ю.А.Гагарина 1-я линия 14 -,14,55.145365,59.669245,,2015-07-01 00:00:00,2025608,"Златоуст, пр-кт. им Ю.А.Гагарина 1-я линия 14",,88001000800,False,2,525503,74,False,True,пр-кт им Ю.А.Гагарина 1-я линия,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '19:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '19:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '19:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '19:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '19:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 6, 'we': '19:00', 'ws': '10:00'}]"
497,г. Златоуст,-,г. Златоуст ул. им В.И.Ленина 3 -,3,55.172964,59.668706,,2015-07-01 00:00:00,2025609,"Златоуст, ул. им В.И.Ленина 3",,88001000800,False,3,525502,74,False,True,ул. им В.И.Ленина,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '18:00', 'ws': '09:00'}]"
498,г. Карталы,-,г. Карталы ул. Братьев Кашириных 1 -,1,53.058937,60.635536,,2015-07-01 00:00:00,2025612,"Карталы (Карталинский), ул. Братьев Кашириных 1",,88001000800,False,2,525533,74,False,True,ул. Братьев Кашириных,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '18:00', 'ws': '09:00'}]"
499,г. Магнитогорск,-,г. Магнитогорск пр-кт Ленина 135 -,135,53.367465,58.991278,,2015-07-01 00:00:00,2025619,"Магнитогорск, пр-кт Ленина 135",,88001000800,False,4,525525,74,False,True,пр-кт Ленина,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '18:00', 'ws': '09:00'}]"
500,с. Октябрьское,-,с. Октябрьское ул. Набережная 5 -,5,54.414717,62.722888,,2015-07-01 00:00:00,2025625,"Октябрьское (Октябрьский), ул. Набережная 5",,88001000800,False,1,525516,74,False,True,ул. Набережная,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '17:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '17:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '17:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '17:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '17:00', 'ws': '09:00'}]"
501,г. Пласт,-,г. Пласт ул. Октябрьская 29а -,29а,54.366324,60.808695,,2015-07-01 00:00:00,2025626,"Пласт (Пластовский), ул. Октябрьская 29а",,88001000800,False,1,525510,74,False,True,ул. Октябрьская,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '18:00', 'ws': '09:00'}]"
502,г. Сатка,-,г. Сатка ул. Пролетарская 43 -,43,55.036375,58.970742,,2015-07-01 00:00:00,2025627,"Сатка, ул. Пролетарская 43",,88001000800,False,1,525529,74,False,True,ул. Пролетарская,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '18:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '18:00', 'ws': '09:00'}]"
503,г. Троицк,-,г. Троицк ул. им Ю.А.Гагарина 14 -,14,54.079767,61.529405,,2015-07-01 00:00:00,2025629,"Троицк, ул. Гагарина 14",,88001000800,False,1,525512,74,False,True,ул. им Ю.А.Гагарина,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '19:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '19:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '19:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '19:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '19:00', 'ws': '09:00'}, {'be': None, 'bs': None, 'dn': 6, 'we': '19:00', 'ws': '09:00'}]"
504,г. Чебаркуль,-,г. Чебаркуль ул Мира 24 -,24,54.975729,60.369545,,2015-07-01 00:00:00,2025633,"Чебаркуль, ул. Мира 24",,88001000800,False,2,525509,74,False,True,ул Мира,"[{'sid': 1, 'sn': 'Подключение Домашнего Интернета', 'ss': 1}, {'sid': 2, 'sn': 'Подключение Интерактивного ТВ', 'ss': 1}, {'sid': 4, 'sn': 'Подключение Мобильной связи', 'ss': 1}, {'sid': 50, 'sn': 'Видеонаблюдение', 'ss': 1}, {'sid': 74, 'sn': 'Обслуживание Абонентов', 'ss': 1}, {'sid': 79, 'sn': 'Продажа мобильных телефонов и смартфонов', 'ss': 1}]","{'de': None, 'ds': None, 'rc': None}","[{'be': None, 'bs': None, 'dn': 1, 'we': '17:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 2, 'we': '17:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 3, 'we': '17:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 4, 'we': '17:00', 'ws': '10:00'}, {'be': None, 'bs': None, 'dn': 5, 'we': '17:00', 'ws': '10:00'}]"
